0.224000,-0.002939,-0.005695,-0.009200,-0.004757,-0.000720,-0.003186,-0.000501,-0.007060
0.228000,-0.002937,-0.005700,-0.009260,-0.004778,-0.000725,-0.003198,-0.000500,-0.007105
0.232000,-0.002951,-0.005708,-0.009169,-0.004733,-0.000725,-0.003198,-0.000512,-0.006968
0.236000,-0.002938,-0.005702,-0.009156,-0.004717,-0.000711,-0.003180,-0.000511,-0.006993
0.240000,-0.002935,-0.005693,-0.009194,-0.004737,-0.000705,-0.003176,-0.000489,-0.007028
0.244000,-0.002932,-0.005682,-0.009254,-0.004770,-0.000703,-0.003183,-0.000475,-0.007087
0.248000,-0.002951,-0.005699,-0.009168,-0.004740,-0.000716,-0.003192,-0.000490,-0.006972
0.252000,-0.002949,-0.005703,-0.009150,-0.004730,-0.000710,-0.003194,-0.000488,-0.006981
0.256000,-0.002943,-0.005694,-0.009201,-0.004739,-0.000705,-0.003197,-0.000489,-0.007036
0.260000,-0.002933,-0.005682,-0.009254,-0.004758,-0.000696,-0.003187,-0.000483,-0.007104
0.264000,-0.002950,-0.005706,-0.009208,-0.004755,-0.000714,-0.003197,-0.000513,-0.007005
0.268000,-0.002949,-0.005699,-0.009157,-0.004730,-0.000714,-0.003193,-0.000508,-0.006983
0.272000,-0.002937,-0.005693,-0.009192,-0.004755,-0.000713,-0.003183,-0.000502,-0.007029
0.276000,-0.002931,-0.005688,-0.009249,-0.004776,-0.000710,-0.003189,-0.000500,-0.007096
0.280000,-0.002943,-0.005703,-0.009223,-0.004762,-0.000717,-0.003197,-0.000503,-0.007031
0.284000,-0.002948,-0.005707,-0.009141,-0.004724,-0.000720,-0.003194,-0.000519,-0.006972
0.288000,-0.002943,-0.005697,-0.009174,-0.004738,-0.000715,-0.003191,-0.000522,-0.007023
0.292000,-0.002932,-0.005688,-0.009219,-0.004744,-0.000708,-0.003184,-0.000485,-0.007083
0.296000,-0.002940,-0.005698,-0.009230,-0.004757,-0.000721,-0.003191,-0.000493,-0.007051
0.300000,-0.002944,-0.005710,-0.009145,-0.004718,-0.000722,-0.003183,-0.000493,-0.006954
0.304000,-0.002935,-0.005698,-0.009173,-0.004736,-0.000713,-0.003187,-0.000488,-0.007013
0.308000,-0.002932,-0.005690,-0.009221,-0.004757,-0.000707,-0.003189,-0.000484,-0.007058
0.312000,-0.002936,-0.005692,-0.009256,-0.004776,-0.000717,-0.003192,-0.000487,-0.007059
0.316000,-0.002949,-0.005703,-0.009149,-0.004717,-0.000733,-0.003193,-0.000483,-0.006936
0.320000,-0.002942,-0.005701,-0.009166,-0.004727,-0.000719,-0.003192,-0.000478,-0.006999
0.324000,-0.002937,-0.005693,-0.009218,-0.004766,-0.000707,-0.003195,-0.000495,-0.007051
0.328000,-0.002934,-0.005692,-0.009267,-0.004786,-0.000704,-0.003200,-0.000502,-0.007095
0.332000,-0.002950,-0.005711,-0.009183,-0.004744,-0.000724,-0.003203,-0.000519,-0.006984
0.336000,-0.002941,-0.005696,-0.009179,-0.004738,-0.000709,-0.003200,-0.000531,-0.007014
0.340000,-0.002941,-0.005688,-0.009221,-0.004770,-0.000701,-0.003197,-0.000505,-0.007047
0.344000,-0.002937,-0.005681,-0.009274,-0.004795,-0.000701,-0.003199,-0.000494,-0.007122
0.348000,-0.002948,-0.005699,-0.009203,-0.004762,-0.000711,-0.003198,-0.000511,-0.007010
0.352000,-0.002948,-0.005707,-0.009173,-0.004743,-0.000715,-0.003202,-0.000515,-0.007013
0.356000,-0.002943,-0.005700,-0.009203,-0.004753,-0.000716,-0.003203,-0.000525,-0.007043
0.360000,-0.002934,-0.005687,-0.009249,-0.004767,-0.000711,-0.003199,-0.000520,-0.007101
0.364000,-0.002950,-0.005699,-0.009221,-0.004764,-0.000724,-0.003208,-0.000513,-0.007012
0.368000,-0.002948,-0.005702,-0.009156,-0.004738,-0.000717,-0.003197,-0.000512,-0.006965
0.372000,-0.002943,-0.005701,-0.009188,-0.004750,-0.000713,-0.003208,-0.000524,-0.007020
0.376000,-0.002934,-0.005688,-0.009253,-0.004764,-0.000715,-0.003207,-0.000509,-0.007110
0.380000,-0.002941,-0.005693,-0.009241,-0.004774,-0.000720,-0.003208,-0.000508,-0.007046
0.384000,-0.002951,-0.005702,-0.009157,-0.004733,-0.000724,-0.003202,-0.000516,-0.006977
0.388000,-0.002945,-0.005703,-0.009177,-0.004744,-0.000718,-0.003204,-0.000513,-0.007014
0.392000,-0.002932,-0.005692,-0.009239,-0.004767,-0.000710,-0.003196,-0.000506,-0.007069
0.396000,-0.002941,-0.005691,-0.009261,-0.004771,-0.000713,-0.003206,-0.000506,-0.007073
0.400000,-0.002952,-0.005699,-0.009160,-0.004721,-0.000715,-0.003208,-0.000509,-0.006966
0.404000,-0.002942,-0.005691,-0.009180,-0.004737,-0.000702,-0.003198,-0.000518,-0.007018
0.408000,-0.002936,-0.005692,-0.009203,-0.004762,-0.000702,-0.003197,-0.000515,-0.007063
0.412000,-0.002941,-0.005695,-0.009258,-0.004786,-0.000708,-0.003210,-0.000512,-0.007087
0.416000,-0.002949,-0.005702,-0.009179,-0.004744,-0.000712,-0.003204,-0.000513,-0.006962
0.420000,-0.002944,-0.005687,-0.009179,-0.004729,-0.000702,-0.003196,-0.000504,-0.006997
0.424000,-0.002943,-0.005688,-0.009218,-0.004745,-0.000705,-0.003202,-0.000513,-0.007052
0.428000,-0.002934,-0.005686,-0.009270,-0.004793,-0.000708,-0.003204,-0.000503,-0.007104
0.432000,-0.002947,-0.005700,-0.009183,-0.004757,-0.000720,-0.003204,-0.000512,-0.006982
0.436000,-0.002943,-0.005694,-0.009156,-0.004730,-0.000719,-0.003201,-0.000510,-0.007004
0.440000,-0.002947,-0.005696,-0.009197,-0.004752,-0.000715,-0.003207,-0.000509,-0.007043
0.444000,-0.002939,-0.005692,-0.009266,-0.004782,-0.000709,-0.003207,-0.000508,-0.007111
0.448000,-0.002950,-0.005708,-0.009196,-0.004747,-0.000724,-0.003211,-0.000513,-0.007001
0.452000,-0.002946,-0.005696,-0.009153,-0.004725,-0.000716,-0.003202,-0.000507,-0.006987
0.456000,-0.002943,-0.005692,-0.009198,-0.004749,-0.000712,-0.003199,-0.000503,-0.007036
0.460000,-0.002935,-0.005685,-0.009250,-0.004766,-0.000705,-0.003206,-0.000497,-0.007099
0.464000,-0.002948,-0.005702,-0.009211,-0.004759,-0.000722,-0.003216,-0.000520,-0.007009
0.468000,-0.002950,-0.005702,-0.009149,-0.004723,-0.000716,-0.003201,-0.000533,-0.006968
0.472000,-0.002940,-0.005693,-0.009200,-0.004750,-0.000702,-0.003200,-0.000514,-0.007026
0.476000,-0.002931,-0.005685,-0.009254,-0.004775,-0.000705,-0.003191,-0.000492,-0.007091
0.480000,-0.002939,-0.005698,-0.009248,-0.004774,-0.000718,-0.003200,-0.000501,-0.007053
0.484000,-0.002950,-0.005707,-0.009159,-0.004726,-0.000720,-0.003202,-0.000516,-0.006979
0.488000,-0.002946,-0.005697,-0.009190,-0.004735,-0.000717,-0.003205,-0.000517,-0.007037
0.492000,-0.002937,-0.005689,-0.009226,-0.004759,-0.000717,-0.003202,-0.000509,-0.007079
0.496000,-0.002936,-0.005691,-0.009261,-0.004782,-0.000717,-0.003203,-0.000516,-0.007090
0.500000,-0.002948,-0.005704,-0.009171,-0.004737,-0.000721,-0.003203,-0.000524,-0.006983
0.504000,-0.002936,-0.005691,-0.009180,-0.004745,-0.000715,-0.003194,-0.000509,-0.007021
0.508000,-0.002930,-0.005691,-0.009204,-0.004751,-0.000713,-0.003194,-0.000500,-0.007059
0.512000,-0.002934,-0.005696,-0.009255,-0.004772,-0.000717,-0.003198,-0.000503,-0.007091
0.516000,-0.002951,-0.005710,-0.009185,-0.004746,-0.000729,-0.003201,-0.000522,-0.006969
0.520000,-0.002940,-0.005699,-0.009177,-0.004737,-0.000720,-0.003200,-0.000503,-0.007009
0.524000,-0.002935,-0.005695,-0.009209,-0.004748,-0.000715,-0.003197,-0.000499,-0.007046
0.528000,-0.002934,-0.005689,-0.009273,-0.004782,-0.000712,-0.003198,-0.000515,-0.007097
0.532000,-0.002947,-0.005707,-0.009199,-0.004752,-0.000731,-0.003204,-0.000515,-0.006981
0.536000,-0.002939,-0.005699,-0.009166,-0.004737,-0.000715,-0.003196,-0.000519,-0.006998
0.540000,-0.002937,-0.005694,-0.009197,-0.004746,-0.000708,-0.003199,-0.000506,-0.007036
0.544000,-0.002933,-0.005688,-0.009256,-0.004774,-0.000715,-0.003199,-0.000487,-0.007111
0.548000,-0.002946,-0.005705,-0.009197,-0.004747,-0.000726,-0.003204,-0.000509,-0.007011
0.552000,-0.002944,-0.005702,-0.009153,-0.004717,-0.000716,-0.003196,-0.000508,-0.006977
0.556000,-0.002938,-0.005694,-0.009203,-0.004754,-0.000707,-0.003192,-0.000515,-0.007021
0.560000,-0.002932,-0.005682,-0.009259,-0.004783,-0.000700,-0.003193,-0.000509,-0.007100
0.564000,-0.002946,-0.005696,-0.009245,-0.004769,-0.000719,-0.003203,-0.000516,-0.007052
0.568000,-0.002949,-0.005702,-0.009173,-0.004739,-0.000722,-0.003199,-0.000523,-0.006994
0.572000,-0.002940,-0.005699,-0.009209,-0.004765,-0.000724,-0.003197,-0.000531,-0.007044
0.576000,-0.002931,-0.005688,-0.009252,-0.004781,-0.000715,-0.003202,-0.000515,-0.007102
0.580000,-0.002939,-0.005697,-0.009251,-0.004780,-0.000723,-0.003211,-0.000513,-0.007071
0.584000,-0.002946,-0.005708,-0.009167,-0.004731,-0.000730,-0.003202,-0.000516,-0.006976
0.588000,-0.002936,-0.005689,-0.009196,-0.004751,-0.000713,-0.003195,-0.000509,-0.007018
0.592000,-0.002933,-0.005694,-0.009236,-0.004774,-0.000714,-0.003200,-0.000508,-0.007070
0.596000,-0.002939,-0.005699,-0.009261,-0.004779,-0.000716,-0.003209,-0.000514,-0.007077
0.600000,-0.002950,-0.005707,-0.009160,-0.004723,-0.000723,-0.003200,-0.000506,-0.006966
0.604000,-0.002939,-0.005688,-0.009163,-0.004722,-0.000717,-0.003196,-0.000499,-0.007000
0.608000,-0.002931,-0.005685,-0.009189,-0.004735,-0.000705,-0.003191,-0.000486,-0.007027
0.612000,-0.002932,-0.005693,-0.009261,-0.004771,-0.000715,-0.003196,-0.000490,-0.007080
0.616000,-0.002950,-0.005703,-0.009178,-0.004746,-0.000724,-0.003206,-0.000503,-0.006970
0.620000,-0.002944,-0.005692,-0.009164,-0.004728,-0.000707,-0.003201,-0.000496,-0.007003
0.624000,-0.002942,-0.005692,-0.009200,-0.004742,-0.000711,-0.003199,-0.000494,-0.007042
0.628000,-0.002937,-0.005686,-0.009262,-0.004778,-0.000706,-0.003199,-0.000497,-0.007105
0.632000,-0.002954,-0.005696,-0.009197,-0.004756,-0.000707,-0.003210,-0.000521,-0.006993
0.636000,-0.002945,-0.005689,-0.009166,-0.004731,-0.000702,-0.003205,-0.000500,-0.006998
0.640000,-0.002939,-0.005687,-0.009205,-0.004747,-0.000707,-0.003210,-0.000495,-0.007046
0.644000,-0.002937,-0.005683,-0.009264,-0.004773,-0.000705,-0.003203,-0.000498,-0.007116
0.648000,-0.002951,-0.005699,-0.009220,-0.004762,-0.000720,-0.003203,-0.000512,-0.007023
0.652000,-0.002948,-0.005701,-0.009162,-0.004737,-0.000716,-0.003196,-0.000514,-0.006983
0.656000,-0.002938,-0.005702,-0.009207,-0.004763,-0.000719,-0.003194,-0.000525,-0.007039
0.660000,-0.002931,-0.005695,-0.009255,-0.004775,-0.000721,-0.003194,-0.000521,-0.007100
0.664000,-0.002945,-0.005702,-0.009234,-0.004768,-0.000730,-0.003206,-0.000516,-0.007045
0.668000,-0.002943,-0.005703,-0.009167,-0.004740,-0.000729,-0.003197,-0.000498,-0.006983
0.672000,-0.002934,-0.005692,-0.009193,-0.004746,-0.000715,-0.003197,-0.000502,-0.007028
0.676000,-0.002929,-0.005689,-0.009234,-0.004763,-0.000718,-0.003193,-0.000502,-0.007086
0.680000,-0.002933,-0.005696,-0.009263,-0.004788,-0.000727,-0.003193,-0.000516,-0.007076
0.684000,-0.002946,-0.005708,-0.009171,-0.004747,-0.000726,-0.003193,-0.000522,-0.006973
0.688000,-0.002938,-0.005698,-0.009177,-0.004734,-0.000715,-0.003191,-0.000494,-0.007016
0.692000,-0.002934,-0.005683,-0.009215,-0.004758,-0.000712,-0.003200,-0.000491,-0.007064
0.696000,-0.002938,-0.005691,-0.009262,-0.004780,-0.000711,-0.003204,-0.000502,-0.007091
0.700000,-0.002947,-0.005698,-0.009173,-0.004730,-0.000712,-0.003199,-0.000516,-0.006970
0.704000,-0.002941,-0.005696,-0.009187,-0.004746,-0.000712,-0.003197,-0.000512,-0.007019
0.708000,-0.002942,-0.005697,-0.009232,-0.004771,-0.000717,-0.003206,-0.000506,-0.007056
0.712000,-0.002937,-0.005690,-0.009276,-0.004789,-0.000703,-0.003206,-0.000503,-0.007099
0.716000,-0.002951,-0.005705,-0.009200,-0.004756,-0.000722,-0.003206,-0.000520,-0.006982
0.720000,-0.002944,-0.005694,-0.009178,-0.004743,-0.000721,-0.003201,-0.000521,-0.006996
0.724000,-0.002937,-0.005685,-0.009211,-0.004763,-0.000707,-0.003204,-0.000522,-0.007031
0.728000,-0.002931,-0.005681,-0.009275,-0.004788,-0.000702,-0.003204,-0.000500,-0.007109
0.732000,-0.002950,-0.005703,-0.009212,-0.004761,-0.000723,-0.003205,-0.000518,-0.007008
0.736000,-0.002946,-0.005696,-0.009166,-0.004727,-0.000717,-0.003193,-0.000514,-0.006994
0.740000,-0.002939,-0.005694,-0.009202,-0.004748,-0.000714,-0.003192,-0.000509,-0.007039
0.744000,-0.002932,-0.005694,-0.009261,-0.004781,-0.000722,-0.003195,-0.000502,-0.007113
0.748000,-0.002943,-0.005704,-0.009235,-0.004774,-0.000736,-0.003206,-0.000506,-0.007036
0.752000,-0.002945,-0.005698,-0.009164,-0.004735,-0.000725,-0.003202,-0.000512,-0.006985
0.756000,-0.002940,-0.005692,-0.009186,-0.004738,-0.000715,-0.003195,-0.000502,-0.007025
0.760000,-0.002932,-0.005688,-0.009234,-0.004769,-0.000706,-0.003193,-0.000490,-0.007085
0.764000,-0.002941,-0.005698,-0.009249,-0.004780,-0.000709,-0.003197,-0.000501,-0.007045
0.768000,-0.002947,-0.005700,-0.009155,-0.004727,-0.000708,-0.003197,-0.000511,-0.006958
0.772000,-0.002941,-0.005694,-0.009179,-0.004733,-0.000713,-0.003194,-0.000493,-0.007013
0.776000,-0.002934,-0.005688,-0.009220,-0.004755,-0.000709,-0.003200,-0.000488,-0.007071
0.780000,-0.002937,-0.005688,-0.009241,-0.004765,-0.000708,-0.003202,-0.000497,-0.007067
0.784000,-0.002946,-0.005705,-0.009146,-0.004726,-0.000712,-0.003197,-0.000508,-0.006959
0.788000,-0.002939,-0.005694,-0.009167,-0.004736,-0.000701,-0.003198,-0.000501,-0.007006
0.792000,-0.002936,-0.005683,-0.009215,-0.004755,-0.000696,-0.003200,-0.000503,-0.007049
0.796000,-0.002931,-0.005680,-0.009251,-0.004764,-0.000697,-0.003200,-0.000514,-0.007072
0.800000,-0.002954,-0.005696,-0.009172,-0.004738,-0.000712,-0.003211,-0.000539,-0.006964
0.804000,-0.002946,-0.005691,-0.009167,-0.004739,-0.000709,-0.003202,-0.000515,-0.007002
0.808000,-0.002941,-0.005688,-0.009200,-0.004758,-0.000712,-0.003205,-0.000496,-0.007033
0.812000,-0.002933,-0.005684,-0.009272,-0.004798,-0.000706,-0.003199,-0.000500,-0.007097
0.816000,-0.002949,-0.005696,-0.009208,-0.004766,-0.000715,-0.003200,-0.000512,-0.006989
0.820000,-0.002944,-0.005692,-0.009189,-0.004749,-0.000709,-0.003196,-0.000509,-0.007011
0.824000,-0.002939,-0.005693,-0.009215,-0.004754,-0.000710,-0.003196,-0.000505,-0.007053
0.828000,-0.002930,-0.005685,-0.009279,-0.004791,-0.000708,-0.003193,-0.000509,-0.007119
0.832000,-0.002944,-0.005703,-0.009231,-0.004771,-0.000730,-0.003200,-0.000520,-0.007026
0.836000,-0.002941,-0.005700,-0.009173,-0.004741,-0.000718,-0.003196,-0.000505,-0.007002
0.840000,-0.002939,-0.005694,-0.009205,-0.004761,-0.000707,-0.003201,-0.000501,-0.007033
0.844000,-0.002930,-0.005681,-0.009254,-0.004781,-0.000703,-0.003195,-0.000490,-0.007088
0.848000,-0.002942,-0.005696,-0.009230,-0.004772,-0.000718,-0.003200,-0.000504,-0.007026
0.852000,-0.002946,-0.005704,-0.009156,-0.004731,-0.000714,-0.003198,-0.000503,-0.006973
0.856000,-0.002936,-0.005694,-0.009184,-0.004743,-0.000709,-0.003193,-0.000499,-0.007020
0.860000,-0.002929,-0.005686,-0.009242,-0.004770,-0.000709,-0.003193,-0.000500,-0.007083
0.864000,-0.002934,-0.005690,-0.009243,-0.004772,-0.000717,-0.003200,-0.000520,-0.007049
0.868000,-0.002940,-0.005696,-0.009150,-0.004725,-0.000720,-0.003192,-0.000511,-0.006956
0.872000,-0.002938,-0.005689,-0.009182,-0.004741,-0.000709,-0.003194,-0.000496,-0.007014
0.876000,-0.002934,-0.005690,-0.009219,-0.004752,-0.000708,-0.003205,-0.000496,-0.007057
0.880000,-0.002936,-0.005691,-0.009251,-0.004758,-0.000711,-0.003197,-0.000502,-0.007070
0.884000,-0.002947,-0.005704,-0.009166,-0.004731,-0.000723,-0.003201,-0.000521,-0.006973
0.888000,-0.002936,-0.005693,-0.009187,-0.004741,-0.000714,-0.003191,-0.000497,-0.007023
0.892000,-0.002931,-0.005691,-0.009224,-0.004759,-0.000708,-0.003187,-0.000493,-0.007062
0.896000,-0.002931,-0.005691,-0.009268,-0.004779,-0.000712,-0.003197,-0.000494,-0.007104
0.900000,-0.002949,-0.005703,-0.009187,-0.004756,-0.000728,-0.003200,-0.000513,-0.006982
0.904000,-0.002941,-0.005688,-0.009184,-0.004752,-0.000712,-0.003193,-0.000508,-0.007008
0.908000,-0.002937,-0.005684,-0.009225,-0.004772,-0.000707,-0.003196,-0.000516,-0.007046
0.912000,-0.002932,-0.005687,-0.009278,-0.004797,-0.000710,-0.003193,-0.000505,-0.007109
0.916000,-0.002948,-0.005702,-0.009209,-0.004766,-0.000716,-0.003200,-0.000532,-0.006990
0.920000,-0.002940,-0.005692,-0.009172,-0.004741,-0.000705,-0.003191,-0.000525,-0.006994
0.924000,-0.002935,-0.005691,-0.009207,-0.004760,-0.000714,-0.003197,-0.000514,-0.007046
0.928000,-0.002932,-0.005685,-0.009260,-0.004781,-0.000708,-0.003201,-0.000493,-0.007109
0.932000,-0.002945,-0.005704,-0.009208,-0.004755,-0.000721,-0.003207,-0.000498,-0.007013
0.936000,-0.002938,-0.005697,-0.009147,-0.004728,-0.000711,-0.003192,-0.000496,-0.006979
0.940000,-0.002940,-0.005687,-0.009193,-0.004754,-0.000703,-0.003192,-0.000504,-0.007026
0.944000,-0.002935,-0.005685,-0.009246,-0.004776,-0.000698,-0.003196,-0.000503,-0.007090
0.948000,-0.002949,-0.005696,-0.009235,-0.004783,-0.000711,-0.003208,-0.000517,-0.007033
0.952000,-0.002947,-0.005698,-0.009157,-0.004741,-0.000709,-0.003198,-0.000518,-0.006964
0.956000,-0.002940,-0.005685,-0.009201,-0.004750,-0.000699,-0.003192,-0.000512,-0.007021
0.960000,-0.002930,-0.005676,-0.009252,-0.004786,-0.000704,-0.003190,-0.000504,-0.007082
0.964000,-0.002938,-0.005691,-0.009267,-0.004802,-0.000714,-0.003201,-0.000519,-0.007079
0.968000,-0.002948,-0.005697,-0.009174,-0.004753,-0.000714,-0.003204,-0.000531,-0.006975
0.972000,-0.002940,-0.005691,-0.009192,-0.004763,-0.000705,-0.003203,-0.000513,-0.007016
0.976000,-0.002935,-0.005690,-0.009242,-0.004777,-0.000709,-0.003204,-0.000506,-0.007073
0.980000,-0.002936,-0.005691,-0.009285,-0.004793,-0.000709,-0.003199,-0.000510,-0.007110
0.984000,-0.002952,-0.005705,-0.009187,-0.004755,-0.000717,-0.003196,-0.000527,-0.006987
0.988000,-0.002944,-0.005693,-0.009193,-0.004755,-0.000712,-0.003196,-0.000532,-0.007025
0.992000,-0.002935,-0.005688,-0.009236,-0.004778,-0.000708,-0.003203,-0.000519,-0.007064
0.996000,-0.002935,-0.005678,-0.009289,-0.004812,-0.000698,-0.003203,-0.000505,-0.007111
1.000000,-0.002952,-0.005699,-0.009196,-0.004766,-0.000713,-0.003208,-0.000515,-0.006992
1.004000,-0.002945,-0.005692,-0.009160,-0.004741,-0.000703,-0.003199,-0.000509,-0.007001
1.008000,-0.002935,-0.005691,-0.009193,-0.004751,-0.000702,-0.003196,-0.000502,-0.007035
1.012000,-0.002927,-0.005686,-0.009276,-0.004786,-0.000706,-0.003197,-0.000500,-0.007118
1.016000,-0.002948,-0.005698,-0.009231,-0.004772,-0.000717,-0.003208,-0.000521,-0.007018
1.020000,-0.002943,-0.005692,-0.009176,-0.004747,-0.000703,-0.003194,-0.000529,-0.006997
1.024000,-0.002933,-0.005684,-0.009209,-0.004767,-0.000700,-0.003191,-0.000510,-0.007036
1.028000,-0.002927,-0.005683,-0.009274,-0.004795,-0.000703,-0.003196,-0.000499,-0.007108
1.032000,-0.002939,-0.005697,-0.009234,-0.004778,-0.000709,-0.003194,-0.000511,-0.007028
1.036000,-0.002941,-0.005698,-0.009169,-0.004749,-0.000711,-0.003190,-0.000517,-0.006980
1.040000,-0.002936,-0.005692,-0.009206,-0.004769,-0.000710,-0.003194,-0.000502,-0.007021
1.044000,-0.002934,-0.005689,-0.009255,-0.004788,-0.000711,-0.003196,-0.000492,-0.007087
1.048000,-0.002941,-0.005696,-0.009255,-0.004789,-0.000721,-0.003201,-0.000502,-0.007054
1.052000,-0.002947,-0.005695,-0.009174,-0.004749,-0.000709,-0.003197,-0.000511,-0.006975
